LATITUDE,LONGITUDE,ADDRESS,ZIPCODE,SUBLOCALITY,TYPE,BEDS,BATH,PROPERTYSQFT,PRICE,BROKERTITLE,HOUSE_UNIT_LATLON_KEY,BOROUGH
40.9047804,-73.9057444,5614 Netherland Avenue #4B,10471,Riverdale,condo,1,1.0,750.0,165000,Brown Harris Stevens,5614|4b|40.9047804|-73.9057444,Bronx
40.5891334,-74.1468153,42 Greenway Avenue,10314,New Springville,house,3,4.0,1500.0,874900,"Robert Defalco Realty, Inc.",42||40.5891334|-74.1468153,Staten Island
40.7028149,-73.9165356,191 Wyckoff Avenue,11237,Bushwick,house,8,6.0,2184.21,1499999,Exp Realty,191||40.7028149|-73.9165356,
40.6123382,-74.0356075,9967 Shore Road #7E,11209,Fort Hamilton,condo,2,2.0,1100.0,495000,Re Max Edge,9967|7e|40.6123382|-74.0356075,
40.8758111,-73.8765929,3245 Perry Avenue #6C,10467,Baychester,condo,1,1.0,863.0,245000,Corcoran Westside Columbus,3245|6c|40.8758111|-73.8765929,Bronx
40.6053887,-73.9787595,1721 W 6th Street #4B,11223,Bensonhurst,condo,1,1.0,804.0,565000,Re Max Real Estate Professionals,1721|4b|40.6053887|-73.9787595,Brooklyn
40.6769065,-73.9327329,1735 Pacific Street,11213,Crown Heights,house,2,3.0,2184.21,699000,Real Broker Ny Llc,1735||40.6769065|-73.9327329,Brooklyn
40.7088594,-74.001287,274 Water Street #1F,10038,Financial District,condo,1,1.0,1120.0,1200000,Christie'S Int.Real Estate Group,274|1f|40.7088594|-74.001287,Manhattan
40.7399679,-73.826261,138-51 63rd Avenue,11367,Sunnyside,house,5,4.0,2184.21,1425000,Bold Realty Corp,138||40.7399679|-73.826261,Queens
40.6777679,-73.9189779,1040 Herkimer Street,11233,Bedford-Stuyvesant,house,9,6.0,4420.0,1595000,Keystone Realty Usa Corp,1040||40.6777679|-73.9189779,Brooklyn
40.6137576,-73.9878002,2024 Bay Ridge Avenue,11204,Bensonhurst,house,3,6.0,5148.0,1495000,Re Max Elite,2024||40.6137576|-73.9878002,Brooklyn
40.6537775,-73.9770686,679 18th Street,11218,Borough Park,house,4,4.0,2184.21,2375000,Corcoran Park Avenue South,679||40.6537775|-73.9770686,Brooklyn
40.6056129,-73.9396751,3007 Avenue. S,11229,Gerritsen Beach,house,4,2.0,2450.0,1248000,Elite Home Sales Inc,3007||40.6056129|-73.9396751,
40.8581217,-73.9322431,4489 Broadway #5B,10040,Washington Heights,condo,1,1.0,675.0,399000,"Ll Real Estate Services, Llc",4489|5b|40.8581217|-73.9322431,Manhattan
40.7338734,-73.9921219,35 E 12th Street #2A,10003,East Village,condo,4,2.0,3594.0,4895000,Industrie Residential,35|2a|40.7338734|-73.9921219,Manhattan
40.7762654,-73.9595399,925 Park Avenue #4,10028,Upper East Side,condo,5,2.37,2184.21,12500000,Corcoran East Side,925|4|40.7762654|-73.9595399,Manhattan
40.7662222,-73.9516342,535 E 72nd Street #5B,10021,Upper East Side,condo,3,1.0,2184.21,475000,Brown Harris Stevens,535|5b|40.7662222|-73.9516342,Manhattan
40.7825765,-73.9578338,1228 Madison Avenue #10,10128,Upper East Side,condo,4,6.0,3841.0,11175000,Corcoran East Side,1228|10|40.7825765|-73.9578338,Manhattan
40.7722757,-73.979081,55 Central Park W #12B,10023,Upper West Side,condo,1,1.0,2184.21,1295000,Douglas Elliman,55|12b|40.7722757|-73.979081,Manhattan
40.7636334,-73.9803004,150 W 55th Street #6C,10019,Midtown West / Hell's Kitchen,condo,2,2.0,2184.21,825000,Sotheby'S International Realty,150|6c|40.7636334|-73.9803004,Manhattan
40.6648195,-73.9891783,219 16th Street,11215,Park Slope,house,6,3.0,3001.0,1849000,Madison Estates Sotheby'S International Realty,219||40.6648195|-73.9891783,Brooklyn
40.776434,-73.9771489,12 W 72nd Street #7H,10023,Upper West Side,condo,1,1.0,700.0,699000,Corcoran Chelsea/Flatiron,12|7h|40.776434|-73.9771489,Manhattan
40.7661564,-73.9700846,18 E 63rd Street Apt 9,10065,Upper East Side,condo,1,1.0,2184.21,420000,Compass,18||40.7661564|-73.9700846,Manhattan
40.840912,-73.8545918,1705 Purdy Street #9G,10462,Pelham Parkway,condo,2,1.0,802.0,320000,Re/Max Town & Country,1705|9g|40.840912|-73.8545918,Bronx
40.7670221,-73.9628426,1160 3rd Avenue #3D,10065,Upper East Side,condo,1,1.0,2184.21,525000,Compass,1160|3d|40.7670221|-73.9628426,Manhattan
40.7526719,-73.854675,11208 39th Avenue,11368,Corona,house,3,2.37,2184.21,1100000,Tyme Realty Corp,11208||40.7526719|-73.854675,Queens
40.7581185,-73.9620574,435 E 57th Street Apt 11A,10022,Midtown East,condo,2,2.0,2184.21,650000,Brown Harris Stevens,435||40.7581185|-73.9620574,Manhattan
40.7737439,-73.9586221,170 E 78th Street #3C,10075,Upper East Side,condo,1,1.0,2184.21,1650000,Corcoran East Side,170|3c|40.7737439|-73.9586221,Manhattan
40.7730858,-73.9528703,340 E 80th Street #17D,10075,Upper East Side,condo,2,2.0,2184.21,1425000,"Nest Seekers International, Long Island",340|17d|40.7730858|-73.9528703,Manhattan
40.7946644,-73.8473931,"120-17 Cove Ct #91, College Point",11356,Flushing,condo,1,1.0,684.0,418000,Century Homes Realty Group Llc,120|91|40.7946644|-73.8473931,Queens
40.6255774,-73.913355,1238 E 72nd Street,11234,Canarsie,house,8,6.0,3448.0,1399000,5 Boro Realty Corp,1238||40.6255774|-73.913355,Brooklyn
40.5633004,-74.1004012,31 Center Place,10306,New Dorp,house,2,1.0,700.0,339000,"Robert Defalco Realty, Inc.",31||40.5633004|-74.1004012,Staten Island
40.6412495,-74.083228,268 Westervelt Avenue,10301,Saint George,house,6,4.0,2184.21,599900,United National Realty,268||40.6412495|-74.083228,Staten Island
40.762146,-73.9318948,21-55 34th Avenue #15B,11106,Astoria,condo,1,1.0,2184.21,400000,Corcoran Park Slope,21|15b|40.762146|-73.9318948,Queens
40.6969277,-73.7655056,188-28 114th Drive,11412,Jamaica,house,3,1.0,4000.0,699000,Qvtopservice,188||40.6969277|-73.7655056,Queens
40.7622732,-73.9767193,40 W 55th Street #8D,10019,Midtown West,condo,2,2.0,2184.21,1325000,Martini Real Estate,40|8d|40.7622732|-73.9767193,Manhattan
40.6585715,-73.9507462,1184 Nostrand Avenue.,11225,Flatbush,house,6,3.0,3364.0,1750000,Compass,1184||40.6585715|-73.9507462,Brooklyn
40.6756187,-74.0002793,155 W 9th Street,11231,Red Hook,house,3,3.0,2000.0,2100000,Awaye Realty,155||40.6756187|-74.0002793,Brooklyn
40.6180698,-73.9699744,1250 Ocean Parkway #2C,11230,Midwood,condo,1,1.0,765.0,265000,"Behfar Team, Llc",1250|2c|40.6180698|-73.9699744,Brooklyn
40.6661012,-73.8471882,"153-25 88th Street #2F, Howard Beach",11414,Jamaica,condo,1,1.0,2184.21,169999,Douglas Elliman,153|2f|40.6661012|-73.8471882,Queens
40.8377397,-73.8241472,1217 Fairfax Avenue,10465,Pelham Bay,house,3,1.0,1696.0,775000,Keller Williams Realty Nyc Grp,1217||40.8377397|-73.8241472,Bronx
40.5849183,-74.1599388,263 Richmond Hill Road,10314,Tottenville,house,4,2.0,2269.0,685000,Re Max Real Estate Professionals,263||40.5849183|-74.1599388,Staten Island
40.7591289,-73.8579008,32-13 112th Street,11369,East Elmhurst,house,7,6.0,2184.21,1245000,Accomplish Realty Llc,32||40.7591289|-73.8579008,Queens
40.7707242,-73.9542132,363 E 76th Street #14B,10021,Upper East Side,condo,1,1.0,2184.21,795000,Sotheby'S International Realty,363|14b|40.7707242|-73.9542132,Manhattan
40.7680157,-73.9174508,25-74 34th Street #1C,11103,Astoria,condo,3,1.0,402.0,445000,The Bouklis Group,25|1c|40.7680157|-73.9174508,Queens
40.5792324,-73.9713245,464 Neptune Avenue #2C,11224,Brighton Beach,condo,2,1.0,960.0,399000,Century 21 Homefront,464|2c|40.5792324|-73.9713245,Brooklyn
40.7557556,-73.7774071,204-18 46th Avenue,11361,Bayside,house,6,5.0,2150.0,1990000,Excellent Realty Llc,204||40.7557556|-73.7774071,Queens
40.8558902,-73.9351781,100 Overlook Terrace Apt 312,10040,Inwood,condo,2,1.0,2184.21,529000,Brown Harris Stevens,100||40.8558902|-73.9351781,Manhattan
40.7802712,-73.9567847,1045 Park Avenue #10A,10028,Upper East Side,condo,6,6.0,4200.0,7500000,Corcoran West Side,1045|10a|40.7802712|-73.9567847,Manhattan
40.8540347,-73.9393276,160 Cabrini Boulevard Apt 73,10033,Washington Heights,condo,1,1.0,2184.21,595000,Corcoran Chelsea/Flatiron,160||40.8540347|-73.9393276,Manhattan
40.5794182,-73.9709078,458 Neptune Avenue #3R,11224,Brighton Beach,condo,3,2.0,2184.21,525000,Douglas Elliman,458|3r|40.5794182|-73.9709078,Brooklyn
40.5778092,-73.9728288,2932 W 5th Street #17C,11224,Coney Island,condo,2,1.0,1100.0,479000,Usrealty   .Com,2932|17c|40.5778092|-73.9728288,Brooklyn
40.7622996,-73.9698344,485 Park Avenue,10022,Midtown East,house,4,4.0,5500.0,4995000,Brown Harris Stevens,485||40.7622996|-73.9698344,Manhattan
40.8002612,-73.9648347,151 W 106th Street #5B,10025,Upper West Side,condo,2,1.0,2184.21,460000,Compass,151|5b|40.8002612|-73.9648347,Manhattan
40.75515,-73.7757869,46-36 206th Street,11361,Bayside,house,4,2.0,2184.21,1200000,Ivey North Llc,46||40.75515|-73.7757869,Queens
40.7347565,-74.0097145,173 Perry Street #8B,10014,West Village,condo,2,2.0,1853.0,5950000,Sotheby'S International Realty,173|8b|40.7347565|-74.0097145,Manhattan
40.7920582,-73.9393346,333 E 109th Street #2A,10029,East Harlem,condo,1,1.0,626.0,599000,Compass,333|2a|40.7920582|-73.9393346,Manhattan
40.7556998,-73.9717539,155 E 49th Street #5B,10017,Midtown East,condo,3,1.0,2184.21,350000,Compass,155|5b|40.7556998|-73.9717539,Manhattan
40.5783101,-73.9670934,120 Ocean View Avenue #2C,11235,Sheepshead Bay,condo,1,1.0,668.0,420000,Oxford Property Group,120|2c|40.5783101|-73.9670934,Brooklyn
40.6647715,-73.9353047,891 Montgomery Street,11213,Crown Heights,house,3,2.37,3248.0,2400000,Weichert Properties,891||40.6647715|-73.9353047,Brooklyn
40.7899034,-73.9774703,565 West End Avenue #11D,10024,Upper West Side,condo,2,2.0,1770.0,2199000,Corcoran Park Avenue South,565|11d|40.7899034|-73.9774703,Manhattan
40.754338,-73.964711,425 E 51st Street #2B,10022,Midtown East,condo,1,1.0,700.0,595000,Brown Harris Stevens,425|2b|40.754338|-73.964711,Manhattan
40.5926635,-73.9388739,2465 Haring Street #4D,11235,Sheepshead Bay,condo,2,1.0,1000.0,249000,Korr Realty,2465|4d|40.5926635|-73.9388739,Brooklyn
40.7450569,-74.0027927,177 9th Avenue,10011,Chelsea,house,4,4.0,3452.0,11000000,Compass,177||40.7450569|-74.0027927,Manhattan
40.8570262,-73.9361002,900 W 190th Street #14D,10040,Inwood,condo,1,1.0,2184.21,585000,Corcoran Chelsea/Flatiron,900|14d|40.8570262|-73.9361002,Manhattan
40.8307543,-73.8757325,1246 Stratford Avenue,10472,Wakefield,house,8,4.0,3321.0,1180000,P R O Links Realty Inc,1246||40.8307543|-73.8757325,Bronx
40.8716219,-73.8826018,306 E Mosholu Parkway S #5C,10458,Norwood,condo,3,1.0,550.0,115000,Coldwell Banker Signature Prop,306|5c|40.8716219|-73.8826018,Bronx
40.7422824,-73.9781111,250 E 30th Street #6B,10016,Murray Hill,condo,1,1.0,638.0,779000,Brown Harris Stevens,250|6b|40.7422824|-73.9781111,Manhattan
40.6395826,-74.0081915,715 55th Street,11220,Sunset Park,house,12,7.0,4719.0,1850000,Re Max Edge,715||40.6395826|-74.0081915,
40.7697189,-73.9810746,"15 Central Park West, 15 Central Park W #16G",10023,Upper West Side,condo,3,3.0,2241.0,9975000,Engel & V�������,15|16g|40.7697189|-73.9810746,Manhattan
40.7318932,-73.8001903,69-33 169th Street,11365,Bayside,house,3,2.0,1875.0,925000,Dom Realty Of Ny Inc,69||40.7318932|-73.8001903,Queens
40.7711911,-73.9516646,425 E 78th Street #1C,10075,Upper East Side,condo,1,1.0,2184.21,360000,Compass,425|1c|40.7711911|-73.9516646,Manhattan
40.7666667,-73.9797008,200 Central Park S #20J,10019,Midtown West / Hell's Kitchen,condo,2,2.0,2184.21,2750000,Compass,200|20j|40.7666667|-73.9797008,Manhattan
40.7494389,-73.9768133,135 E 39th Street #1C,10016,Murray Hill,condo,4,2.0,2184.21,1450000,Brown Harris Stevens,135|1c|40.7494389|-73.9768133,Manhattan
40.8180997,-73.9429051,218 W 139th Street,10030,Harlem,house,5,4.0,4852.0,3400000,Keller Williams Nyc,218||40.8180997|-73.9429051,Manhattan
40.7807824,-73.7743544,23-55 Bell Boulevard #4D,11360,Murray Hill,condo,2,1.0,2184.21,329000,B Square Realty,23|4d|40.7807824|-73.7743544,Queens
40.6306551,-74.1655807,402 Grandview Avenue,10303,Stapleton,house,3,2.0,1008.0,699000,Homefinders Of Si Inc.,402||40.6306551|-74.1655807,Staten Island
40.6888948,-73.9059091,198 Cooper Street,11207,Bushwick,house,7,3.0,2184.21,1075000,Monticello Real Estate Group,198||40.6888948|-73.9059091,Brooklyn
40.8510197,-73.8533944,1845 Tomlinson Avenue,10461,Belmont,house,4,3.0,1784.0,790000,Houlihan Lawrence Inc.,1845||40.8510197|-73.8533944,Bronx
40.692916,-74.0008815,50 Bridge Park Drive #17A,11201,Brooklyn Heights,condo,5,6.0,3701.0,7750000,Serhant,50|17a|40.692916|-74.0008815,Brooklyn
40.7318882,-73.9999891,80 Washington Place,10011,Chelsea,house,6,8.0,8757.0,19995000,Serhant,80||40.7318882|-73.9999891,Manhattan
40.7888952,-73.9545865,1165 5th Avenue #8C,10029,East Harlem,condo,3,3.0,2184.21,3375000,Sotheby'S International Realty,1165|8c|40.7888952|-73.9545865,Manhattan
40.5790606,-73.9612505,3028 Brighton 7th Street.,11235,Sheepshead Bay,house,3,2.37,2184.21,1175000,Atlantic Properties Realty Inc,3028||40.5790606|-73.9612505,Brooklyn
40.7835147,-73.9748183,101 W 81st Street,10024,Upper West Side,house,4,3.0,2184.21,3150000,Corcoran West Side Gallery,101||40.7835147|-73.9748183,Manhattan
40.7668419,-73.9707457,820 5th Avenue,10065,Upper East Side,house,4,6.0,2184.21,15000000,Brown Harris Stevens,820||40.7668419|-73.9707457,Manhattan
40.7699404,-73.9686033,870 5th Avenue #4H,10065,Upper East Side,condo,4,4.0,2184.21,3150000,Douglas Elliman,870|4h|40.7699404|-73.9686033,Manhattan
40.7542784,-73.8933876,33-11 73rd Street,11372,Jackson Heights,house,2,1.0,2184.21,825000,Douglas Elliman,33||40.7542784|-73.8933876,Queens
40.603279,-74.014377,1595 Independence Avenue,11228,Bensonhurst,house,2,2.0,1056.0,899000,Nobroker,1595||40.603279|-74.014377,Brooklyn
40.7614804,-73.9610613,350 E 62nd Street #3B,10065,Upper East Side,condo,1,1.0,860.0,795000,Compass,350|3b|40.7614804|-73.9610613,Manhattan
40.6329634,-73.9709274,275 Webster Avenue #5A,11230,Midwood,condo,1,1.0,880.0,275000,Re Max Real Estate Professionals,275|5a|40.6329634|-73.9709274,Brooklyn
40.8501271,-73.8669885,1989 Cruger Avenue,10462,Pelham Parkway,house,6,2.0,2910.0,775000,Re Max Distinguished Homes & Properties,1989||40.8501271|-73.8669885,Bronx
40.7479844,-73.9728389,300 E 40th Street #28B,10016,Murray Hill,condo,2,2.0,2184.21,2150000,Douglas Elliman,300|28b|40.7479844|-73.9728389,Manhattan
40.7543613,-73.9077947,"32-50 53rd Place, Woodside",11377,Woodside,house,3,1.0,2184.21,899000,Amorelli Realty Llc,32||40.7543613|-73.9077947,Queens
40.8677282,-73.8849595,2845 Decatur Avenue,10458,Morris Heights,house,5,4.0,1838.0,699000,Call It Home Realty Llc,2845||40.8677282|-73.8849595,Bronx
40.7236308,-73.8094885,158-20 77th Avenue,11366,Bayside,house,4,3.0,2184.21,904000,Promise Realty Llc,158||40.7236308|-73.8094885,Queens
40.6899622,-73.8484421,91-09 95th Street,11421,Jamaica,house,3,1.0,2184.21,669000,Parkside Realty Of Queens Inc,91||40.6899622|-73.8484421,Queens
40.7312899,-73.85773,9905 63rd Drive Apt 14F,11374,Rego Park,condo,1,1.0,2184.21,279000,E Z Sell Realty,9905||40.7312899|-73.85773,Queens
40.7843012,-73.7761962,17-85 215th Street #6K,11360,Murray Hill,condo,1,1.0,656.0,330000,Nexthome Platinum Properties,17|6k|40.7843012|-73.7761962,Queens
40.7697297,-73.9590126,220 E 73rd Street #8G,10021,Upper East Side,condo,3,1.0,2184.21,399000,Clas,220|8g|40.7697297|-73.9590126,Manhattan
40.7887084,-73.9700091,609 Columbus Avenue #18D,10024,Upper West Side,condo,2,1.0,2184.21,740000,Corcoran East Side,609|18d|40.7887084|-73.9700091,Manhattan
40.6019328,-73.7587155,"665 Nasby Place, Far Rockaway",11691,Rockaway,house,5,3.0,1152.0,590000,Macaluso Realty,665||40.6019328|-73.7587155,
40.6520971,-73.9451094,134 E 35th Street,11203,Flatbush,house,3,2.0,2049.0,1250000,Coordinate,134||40.6520971|-73.9451094,Brooklyn
40.8370331,-73.9477948,158-18 Riverside Drive W #2F,10032,Washington Heights,condo,2,2.0,1270.0,975000,Compass,158|2f|40.8370331|-73.9477948,Manhattan
40.7719831,-73.9802428,8 W 65th Street #1B,10023,Upper West Side,condo,3,2.0,2184.21,849000,Corcoran East Side,8|1b|40.7719831|-73.9802428,Manhattan
40.6870728,-73.9584649,93 Lexington Avenue,11238,Clinton Hill,house,3,2.0,2200.0,1699000,Corcoran Brooklyn Heights,93||40.6870728|-73.9584649,Brooklyn
40.77475,-73.9488864,444 E 84th Street #3G,10028,Upper East Side,condo,2,2.0,2184.21,1195000,Corcoran West Side,444|3g|40.77475|-73.9488864,Manhattan
40.7122499,-73.78851,17520 Wexford Terrace Apt 8A,11432,Jamaica Estates,condo,3,1.0,500.0,190000,Keller Williams Realty Greater Nassau,17520||40.7122499|-73.78851,Queens
40.7740666,-73.9522989,345 E 81st Street #2H,10028,Upper East Side,condo,3,1.0,550.0,405000,Coldwell Banker Warburg,345|2h|40.7740666|-73.9522989,Manhattan
40.8531021,-73.8636237,2080 Barnes Avenue #2090,10462,Bronxdale,condo,1,1.0,2184.21,169500,Tudor Realty Services Corp.,2080|2090|40.8531021|-73.8636237,Bronx
40.6619508,-73.7548417,224-20 145th Road,11413,Jamaica,house,3,2.37,1302.0,738280,Voro Llc,224||40.6619508|-73.7548417,Queens
40.5792869,-73.9603435,3025 Brighton 8th Street,11235,Sheepshead Bay,house,5,2.0,1660.0,950000,Re Max Edge,3025||40.5792869|-73.9603435,Brooklyn
40.7067114,-74.010457,15 Broad Street,10005,Financial District,house,3,1.0,916.0,800000,Leven Real Estate,15||40.7067114|-74.010457,Manhattan
40.654871,-73.8847697,190 Cozine Avenue #3H,11207,East New York,condo,2,1.0,920.0,359000,Brooklyn Real Property Inc,190|3h|40.654871|-73.8847697,Brooklyn
40.7695956,-73.9688773,860 5th Avenue #4H,10065,Upper East Side,condo,2,3.0,2184.21,1950000,Coldwell Banker Warburg,860|4h|40.7695956|-73.9688773,Manhattan
40.6656785,-73.8916486,524 Wyona Street,11207,East New York,house,7,4.0,2184.21,999000,Brpi,524||40.6656785|-73.8916486,Brooklyn
40.7373507,-74.0063169,791 Greenwich Street Apt 5,10014,West Village,condo,2,2.0,960.0,1950000,Corcoran Chelsea/Flatiron,791||40.7373507|-74.0063169,Manhattan
40.8121684,-73.9523535,362 W 127th Street #6B,10027,Harlem,condo,1,1.0,2184.21,649000,E Realty International Corp,362|6b|40.8121684|-73.9523535,Manhattan
40.7932921,-73.7951779,16846 Powells Cove Boulevard #21,11357,Whitestone,condo,4,2.0,2184.21,1175000,Winzone Realty Inc,16846|21|40.7932921|-73.7951779,Queens
40.6757849,-73.8361627,"133-22 Centerville Street, Ozone Park",11417,Jamaica,house,4,2.0,2184.21,799000,Island Group Realty Inc,133||40.6757849|-73.8361627,Queens
40.7187728,-73.811168,150-38 Union Tpke #11B,11367,Sunnyside,condo,3,1.0,2184.21,358000,Nobroker,150|11b|40.7187728|-73.811168,Queens
40.704719,-73.832559,83-55 Lefferts Boulevard #5C,11415,Kew Gardens,condo,1,1.0,2184.21,189999,Charles Rutenberg Realty Inc,83|5c|40.704719|-73.832559,Queens
40.766298,-73.9881994,414 W 54th Street #4E,10019,Midtown West / Hell's Kitchen,condo,1,1.0,700.0,760000,Nobroker,414|4e|40.766298|-73.9881994,Manhattan
40.8974036,-73.8427908,2067 Pitman Avenue,10466,Van Nest,house,3,2.0,2070.0,675999,Exp Realty,2067||40.8974036|-73.8427908,Bronx
40.6184843,-74.0001507,1548 72nd Street #1,11228,Bensonhurst,condo,3,1.0,393.0,380000,One Realty Global Corp,1548|1|40.6184843|-74.0001507,Brooklyn
40.7699248,-73.9617134,164 E 72nd Street #13C,10021,Upper East Side,condo,2,2.0,2184.21,995000,Coldwell Banker Warburg,164|13c|40.7699248|-73.9617134,Manhattan
40.6280068,-73.9155812,1120 Bergen Avenue #88,11234,Canarsie,condo,3,2.0,1150.0,649000,Bergen Basin Realty,1120|88|40.6280068|-73.9155812,Brooklyn
40.5789422,-73.9632143,3016 Brighton 5th Street #1C,11235,Sheepshead Bay,condo,1,1.0,739.0,475000,Re Max Edge,3016|1c|40.5789422|-73.9632143,Brooklyn
40.749416,-73.8796895,37-26 87th Street #2FL,11372,Jackson Heights,condo,2,1.0,2184.21,450000,Keller Williams Legendary,37|2fl|40.749416|-73.8796895,Queens
40.7168184,-74.0085588,155 Duane Street,10013,Tribeca,house,1,2.37,4930.0,7250000,Compass,155||40.7168184|-74.0085588,Manhattan
40.608348,-73.9903259,7619 21st Avenue,11214,Bensonhurst,house,11,6.0,5031.0,1799000,Re Max Real Estate Professionals,7619||40.608348|-73.9903259,Brooklyn
40.8838882,-73.908028,3251 Riverdale Avenue,10463,Kingsbridge,house,8,5.0,2184.21,1500000,Trebach Realty Inc,3251||40.8838882|-73.908028,Bronx
40.7781672,-73.9489094,"1st Avenue, 360 E 88th Street Ph 2B",10128,Upper East Side,house,3,4.0,2456.0,3995000,Corcoran West Side Gallery,1s||40.7781672|-73.9489094,Manhattan
40.8066101,-73.9390361,68 E 127th Street,10035,East Harlem,house,7,6.0,2184.21,2299000,"Garfield, Leslie J. & Co., Inc.",68||40.8066101|-73.9390361,Manhattan
40.6466766,-73.9740956,135 Ocean Parkway #1A,11218,Borough Park,condo,1,1.0,850.0,210000,Corcoran,135|1a|40.6466766|-73.9740956,Brooklyn
40.7703005,-73.9804715,24 Central Park S # 5E,10019,Midtown West / Hell's Kitchen,condo,3,4.0,1825.0,3200000,Sotheby'S International Realty,24|5e|40.7703005|-73.9804715,Manhattan
40.7346339,-73.8602384,61-15 98th Street #7J,11374,Rego Park,condo,3,2.0,1200.0,579000,East Coast Realty Partners Llc,61|7j|40.7346339|-73.8602384,Queens
40.577735,-73.9632478,3065 Brighton 4th Street,11235,Sheepshead Bay,house,3,2.37,2184.21,1175000,Atlantic Properties Realty Inc,3065||40.577735|-73.9632478,Brooklyn
40.7188694,-73.8111217,152-18 Union Tpke #11D,11367,Sunnyside,condo,2,2.0,950.0,648888,Block & Lot Real Estate Svc,152|11d|40.7188694|-73.8111217,Queens
40.6659011,-73.854748,79-09 153rd Avenue,11414,Jamaica,house,7,5.0,3978.0,989000,Exit All Seasons Realty,79||40.6659011|-73.854748,Queens
40.7440497,-73.9980389,250 W 22nd Street #4B,10011,Chelsea,condo,1,1.0,2184.21,995000,Compass,250|4b|40.7440497|-73.9980389,Manhattan
40.8646563,-73.9082145,3 Fordham Hill Oval #4A,10468,Kingsbridge,condo,1,1.0,700.0,154900,Joe Hasselt Real Estate,3|4a|40.8646563|-73.9082145,Bronx
40.6373585,-74.0272224,231 68th Street Apt 303,11220,Bay Ridge,condo,1,1.0,577.0,399000,Re/Max Edge,231||40.6373585|-74.0272224,
40.7602412,-73.9954328,500 W 43rd Street #12G,10036,Midtown West / Hell's Kitchen,condo,3,1.0,415.0,589000,Nobroker,500|12g|40.7602412|-73.9954328,Manhattan
40.5493207,-74.1744217,537 Annadale Road,10312,Huguenot,house,2,2.0,1238.0,565000,Calabrese Real Estate,537||40.5493207|-74.1744217,Staten Island
40.5148559,-74.2032529,142 Commodore Drive,10309,Mid-Island,house,2,2.37,2337.0,760000,Nexthome Prestige,142||40.5148559|-74.2032529,Staten Island
40.7747519,-73.9561067,201 E 80th Street #16A,10075,Upper East Side,condo,3,3.0,2250.0,3795000,Corcoran East Side,201|16a|40.7747519|-73.9561067,Manhattan
40.7468872,-73.9910651,116 W 29th Street #3,10001,Chelsea,condo,3,2.0,3200.0,2500000,Brown Harris Stevens,116|3|40.7468872|-73.9910651,Manhattan
40.6485435,-73.9292272,536 E 51st Street,11203,Flatbush,house,3,2.0,2184.21,749999,Duradox Management,536||40.6485435|-73.9292272,Brooklyn
40.7942107,-73.9761618,210 Riverside Drive #6B,10025,Upper West Side,condo,2,2.0,2184.21,1595000,Compass,210|6b|40.7942107|-73.9761618,Manhattan
40.7666016,-73.8157611,149-43 35th Avenue #2J,11354,Flushing,condo,3,1.0,500.0,258000,New Group Realty Inc,149|2j|40.7666016|-73.8157611,Queens
40.5491914,-74.1660279,59 Bartlett Avenue,10312,Huguenot,house,3,2.0,1280.0,685000,Precious Properties Corp.,59||40.5491914|-74.1660279,Staten Island
40.607379,-73.754678,"13-73 Beach Channel Drive, Far Rockaway",11691,Far Rockaway,house,5,2.0,2184.21,599000,Perfect Properties Corp,13||40.607379|-73.754678,
40.7175362,-73.9899587,71 Ludlow Street #4B,10002,Lower East Side,condo,3,2.0,2292.0,3250000,Sotheby'S International Realty,71|4b|40.7175362|-73.9899587,Manhattan
40.6189484,-74.1071576,1100 Clove Road #7B,10301,St. George,condo,1,1.0,800.0,245000,"Tom Crimmins Realty, Ltd.",1100|7b|40.6189484|-74.1071576,Staten Island
40.8924692,-73.9091145,4555 Henry Hudson Parkway #903,10471,Riverdale,condo,3,2.0,1400.0,729000,Ernest Chi Real Estate Llc,4555|903|40.8924692|-73.9091145,Bronx
40.8494439,-73.8515779,1760 Tomlinson Avenue,10461,Belmont,house,3,2.0,1557.0,779000,Richard Greco Real Estate,1760||40.8494439|-73.8515779,Bronx
40.6260941,-73.9815074,1845 52nd Street Apartment 27,11204,Borough Park,condo,3,3.0,1295.0,1090000,Exp Realty Bkny,1845||40.6260941|-73.9815074,Brooklyn
40.602199,-73.9709488,393 Avenue. S #4A,11223,Gravesend,condo,2,1.0,925.0,365000,Dreamlife Realty New York Llc,393|4a|40.602199|-73.9709488,Brooklyn
40.719753,-73.9642643,2 Northside Piers #6F,11249,Williamsburg,condo,1,1.0,715.0,1099000,Compass,2|6f|40.719753|-73.9642643,
40.7777566,-73.9600565,44 E 82nd Street,10028,Upper East Side,house,4,4.0,6310.0,12495000,Douglas Elliman,44||40.7777566|-73.9600565,Manhattan
40.7439229,-73.9937052,124 W 24th Street #2D,10011,Chelsea,condo,2,2.0,1309.0,1990000,Ubiq Ny Ltd,124|2d|40.7439229|-73.9937052,Manhattan
40.8928243,-73.8348075,4036 Bell Avenue,10466,Van Nest,house,6,4.0,2808.0,1200000,Exp Realty,4036||40.8928243|-73.8348075,Bronx
40.5782536,-73.9534785,150 West End Avenue #5H,11235,Brighton Beach,condo,2,1.0,1000.0,473000,Reliable Sell & Buy Realty Inc,150|5h|40.5782536|-73.9534785,Brooklyn
